data_time,LH-0-0D-QJ-1_temperature,LH-0-0D-QJ-1_xAxisAngle,LH-0-0D-QJ-1_yAxisAngle,LH-0-1D-QJ-1_temperature,LH-0-1D-QJ-1_xAxisAngle,LH-0-1D-QJ-1_yAxisAngle,LH-0-1L-LX-1_beamPierRelativeDisplacement,LH-0-1L-LX-1_measureDisplacement,LH-0-1L-LX-2_beamPierRelativeDisplacement,LH-0-1L-LX-2_measureDisplacement,LH-0-1L-LX-3_beamPierRelativeDisplacement,LH-0-1L-LX-3_measureDisplacement,LH-0-1L-LX-4_beamPierRelativeDisplacement,LH-0-1L-LX-4_measureDisplacement,LH-0-1L-WSD-1_humidity,LH-0-1L-WSD-1_temperature,LH-0-1L-YB-1_frequency,LH-0-1L-YB-1_strain,LH-0-1L-YB-1_temperature,LH-0-1L-YB-2_frequency,LH-0-1L-YB-2_strain,LH-0-1L-YB-2_temperature
2026-01-23 15:00:00,12.3803,0.41938,0.18642,12.6055,0.22839,0.03512,-0.047,485.972,0.798,472.458,0.154,511.27,0.523,477.493,58.5,11.7,879.064,-3.432696028,12.139957125,896.681,-5.540387058,12.124089589
2026-01-23 15:10:00,12.448,0.4199,0.18273,12.9238,0.22935,0.03264,-0.2,485.819,0.859,472.519,0.138,511.254,1.061,478.031,57.9,11.8,878.832,-3.981138239,12.31995446,900.579,9.473907485,12.321779458
2026-01-23 15:20:00,12.5173,0.41998,0.1846,13.0467,0.22784,0.03348,-0.047,485.972,0.952,472.612,0.215,511.331,0.415,477.385,57.1,11.8,879.142,-2.787520145,12.335432906,896.535,-5.786813849,12.292204644
2026-01-23 15:30:00,12.5147,0.42048,0.18552,12.8541,0.22908,0.03259,-0.169,485.85,0.829,472.489,0.231,511.347,0.523,477.493,58.8,11.8,879.147,-2.837543001,12.297196581,896.628,-5.522258638,12.244886947
2026-01-23 15:40:00,12.4376,0.41988,0.18464,12.8403,0.2297,0.03257,-0.062,485.957,0.169,471.829,0.246,511.362,1.076,478.046,57.9,11.8,879.61,-1.065317567,12.314480531,897.072,-3.824772934,12.260343056
2026-01-23 15:50:00,12.3604,0.41878,0.18408,12.8093,0.22809,0.03073,-0.077,485.942,0.829,472.489,0.215,511.331,1.076,478.046,58.3,11.9,879.304,-2.204536902,12.320866937,896.748,-5.04317691,12.260343056
2026-01-23 16:00:00,12.3682,0.42107,0.18463,12.5182,0.229,0.03121,-0.047,485.972,0.783,472.443,0.185,511.301,0.369,477.339,58.7,12.0,879.693,-0.74005749,12.321779458,897.192,-3.405458143,12.24259531
2026-01-23 16:10:00,12.3882,0.41199,0.18124,11.9286,0.22993,0.02923,-0.077,485.942,1.305,472.965,0.246,511.362,0.431,477.401,58.2,11.9,879.404,-1.955433719,12.250340589,897.29,-3.17262788,12.167206791
2026-01-23 16:20:00,12.4558,0.41923,0.18505,12.2388,0.22997,0.03081,0.153,486.172,1.259,472.919,0.231,511.347,0.415,477.385,58.5,12.0,879.741,,12.410186846,896.952,,12.337259412
2026-01-23 16:30:00,12.4289,0.42027,0.18407,12.0525,0.22997,0.03118,0.03,486.049,0.813,472.473,0.2,511.316,0.969,477.939,57.6,12.0,880.047,0.594446986,12.323604635,897.736,-1.386684805,12.227627543
2026-01-23 16:40:00,12.3448,0.42067,0.18387,11.9303,0.22848,0.03039,0.138,486.157,0.844,472.504,0.231,511.347,0.999,477.969,59.1,12.0,879.697,-0.883899514,12.233510543,897.357,-2.961518052,12.144515635
2026-01-23 16:50:00,12.2666,0.42385,0.18745,11.8752,0.22945,0.03036,-0.415,485.604,1.351,473.011,0.246,511.362,1.122,478.092,58.7,12.0,879.772,-0.657472073,12.202615812,897.432,-2.742383633,12.109569225
2026-01-23 17:00:00,11.8612,0.42082,0.18564,11.9827,0.22507,0.02877,-0.246,485.773,0.844,472.504,0.215,511.331,0.415,477.385,59.0,11.9,880.301,1.065639361,12.054728982,897.862,-1.43330689,11.938490958
2026-01-23 17:10:00,11.8359,0.4207,0.18398,11.9417,0.22903,0.0302,-0.139,485.88,1.351,473.011,0.185,511.301,0.984,477.954,59.9,11.9,880.932,,12.02713464,897.795,,11.926289096
2026-01-23 17:20:00,11.8017,0.42083,0.1867,11.5808,0.23144,0.0308,-0.369,485.65,1.259,472.919,0.169,511.285,0.385,477.355,59.8,11.8,886.942,25.9951855,12.030298498,900.158,7.209772441,11.94346725
2026-01-23 17:30:00,11.7737,0.42074,0.18481,11.7772,0.22983,0.03003,-0.215,485.804,0.829,472.489,0.185,511.301,0.999,477.969,59.7,11.8,880.336,1.065293881,11.981416097,898.032,-0.905368408,11.876631205
2026-01-23 17:40:00,11.7755,0.41914,0.18144,11.4955,0.2419,0.04304,-0.077,485.942,1.274,472.934,0.138,511.254,0.415,477.385,60.0,11.7,881.763,6.337971818,11.929435948,899.023,2.766871155,11.846396771
2026-01-23 17:50:00,11.8,0.41848,0.18653,11.3942,0.23074,0.02947,-0.169,485.85,0.706,472.366,0.231,511.347,0.523,477.493,61.1,11.6,881.531,5.471269638,11.93262219,899.313,3.868768898,11.852702867
2026-01-23 18:00:00,11.6887,0.42188,0.1842,11.2946,0.227,0.02901,-0.492,485.527,1.151,472.811,0.277,511.393,0.969,477.939,60.6,11.6,893.686,50.994185276,11.829268852,905.194,25.76700505,11.731980522
2026-01-23 18:10:00,11.6291,0.41876,0.18525,11.1505,0.23022,0.02978,-0.246,485.773,1.274,472.934,0.169,511.285,1.092,478.062,61.7,11.5,881.295,4.247764643,11.745941326,899.072,2.669082264,11.689700277
2026-01-23 18:20:00,11.6773,0.41789,0.18464,11.1001,0.23349,0.0222,-0.185,485.834,0.491,472.151,-0.277,510.839,0.538,477.508,62.8,11.5,883.311,11.824097581,11.743248348,900.238,7.077315829,11.702746639
2026-01-23 18:30:00,11.6326,0.4243,0.18443,11.0664,0.22973,0.0276,-0.2,485.819,1.151,472.811,0.123,511.239,0.492,477.462,62.4,11.4,881.627,5.450922515,11.720757907,899.617,4.720215206,11.690620897
2026-01-23 18:40:00,11.7054,0.42,0.18492,11.1364,0.22891,0.02866,-0.047,485.972,0.614,472.274,0.2,511.316,0.999,477.969,62.5,11.4,881.282,4.282362164,11.792321382,899.189,3.198939793,11.739632674
2026-01-23 18:50:00,11.5772,0.42124,0.18605,11.0478,0.23092,0.02944,-0.2,485.819,0.568,472.228,-0.492,510.624,0.477,477.447,62.3,11.4,880.581,1.544139389,11.735594716,898.727,1.373364777,11.690620897
2026-01-23 19:00:00,11.5597,0.42095,0.18383,11.1372,0.2282,0.02974,-0.093,485.926,1.12,472.78,0.215,511.331,0.523,477.493,63.0,11.4,880.546,1.533310197,11.80269945,898.727,1.481876372,11.750905116
2026-01-23 19:10:00,11.6062,0.42117,0.18461,11.1691,0.22991,0.02953,-0.231,485.788,0.629,472.289,-0.308,510.808,0.523,477.493,63.0,11.4,880.555,1.537159849,11.786035615,898.879,1.929567465,11.682068542
2026-01-23 19:20:00,11.6062,0.41984,0.18365,11.0966,0.23158,0.03002,-0.185,485.834,1.136,472.796,0.215,511.331,1.061,478.031,62.8,11.4,880.967,3.080797904,11.782874249,898.951,2.290165468,11.731980522
2026-01-23 19:30:00,11.5368,0.42083,0.18353,11.0992,0.22974,0.02927,-0.215,485.804,1.013,472.673,0.215,511.331,0.554,477.524,62.9,11.4,881.129,3.658372934,11.765303717,899.657,4.81240915,11.658272953
2026-01-23 19:40:00,11.5368,0.42183,0.18592,11.0788,0.22973,0.0307,-0.323,485.696,1.12,472.78,0.215,511.331,0.492,477.462,63.5,11.4,880.849,2.663783934,11.797721888,899.317,3.597725811,11.693766695
2026-01-23 19:50:00,11.4321,0.42062,0.18523,11.0602,0.23037,0.02967,-0.123,485.896,0.506,472.166,0.231,511.347,1.092,478.062,63.6,11.4,880.849,2.551955024,11.735594716,899.577,4.455713817,11.627242483
2026-01-23 20:00:00,11.3828,0.4201,0.18452,10.9671,0.23093,0.03061,-0.123,485.896,0.998,472.658,0.215,511.331,1.076,478.046,64.4,11.3,880.783,2.190440693,11.672638644,899.282,3.321325406,11.613331866
2026-01-23 20:10:00,11.4347,0.42005,0.18538,10.9316,0.22975,0.03021,-0.154,485.865,1.013,472.673,0.169,511.285,0.554,477.524,64.8,11.3,880.809,2.269593911,11.662294233,899.353,3.54070222,11.5868768
2026-01-23 20:20:00,11.2115,0.42257,0.18571,10.7083,0.22845,0.02955,-0.031,485.988,,472.704,0.169,511.285,0.554,477.524,65.8,11.3,881.002,2.599902489,11.442589178,899.706,4.457993487,11.35900603
2026-01-23 20:30:00,11.321,0.42143,0.18552,10.7422,0.23034,0.03025,-0.215,485.804,0.522,472.182,0.169,511.285,1.076,478.046,66.8,11.3,881.077,3.043951567,11.532595356,899.559,4.047609551,11.438122952
2026-01-23 20:40:00,11.1364,0.42039,0.18431,10.6351,0.23126,0.03029,-0.369,485.65,0.491,472.151,0.262,511.378,1.092,478.062,66.2,11.2,881.256,3.473745855,11.39740852,900.006,5.533074543,11.329522266
2026-01-23 20:50:00,11.0868,0.42175,0.18463,10.544,0.23039,0.02879,-0.308,485.711,1.013,472.673,-0.262,510.854,0.523,477.493,66.9,11.2,881.116,2.850011879,11.343373452,899.979,5.37131951,11.29606595
2026-01-23 21:00:00,11.0717,0.42108,0.18565,10.5557,0.23019,0.02956,0.0,486.019,0.506,472.166,0.292,511.408,0.584,477.554,67.5,11.2,881.112,2.789929358,11.318350954,899.572,3.858442754,11.305871076
2026-01-23 21:10:00,11.2866,0.42048,0.18341,10.6405,0.22998,0.02925,-0.231,485.788,0.491,472.151,0.246,511.362,0.554,477.524,67.5,11.2,881.186,3.202490667,11.392953097,899.831,4.975505101,11.385366225
2026-01-23 21:20:00,11.1487,0.42062,0.1853,10.5127,0.23059,0.0286,-0.154,485.865,0.552,472.212,-0.262,510.854,,478.046,67.0,11.2,881.037,2.492665811,11.309892294,899.657,4.164425406,11.298281984
2026-01-23 21:30:00,11.0753,0.42048,0.18391,10.5289,0.2305,0.02846,-0.277,485.742,0.522,472.182,0.2,511.316,0.523,477.493,67.6,11.2,881.129,2.845872125,11.313914378,899.733,4.443801361,11.294713924
2026-01-23 21:40:00,11.0938,0.42129,0.18486,10.5396,0.2312,0.02894,-0.2,485.819,1.09,472.75,0.262,511.378,0.538,477.508,67.6,11.1,881.059,2.672621038,11.363905678,899.577,3.947189569,11.344729012
2026-01-23 21:50:00,11.0425,0.4228,0.18423,10.4886,0.23031,0.02849,-0.139,485.88,1.013,472.673,0.215,511.331,0.508,477.478,69.0,11.1,881.252,3.234534058,11.272869758,899.724,4.360173386,11.267056468
2026-01-23 22:00:00,11.0735,0.42035,0.1837,10.4779,0.22972,0.03013,-0.108,485.911,0.476,472.136,0.246,511.362,0.477,477.447,69.6,11.1,881.116,2.750394284,11.288030344,899.8,4.563387741,11.221176407
2026-01-23 22:10:00,10.9804,0.42073,0.18441,10.4403,0.23114,0.02875,-0.277,485.742,1.059,472.719,0.215,511.331,0.492,477.462,68.7,11.0,881.147,2.754646433,11.225628377,899.809,4.594808407,11.219829802
2026-01-23 22:20:00,10.9609,0.42172,0.18512,10.4053,0.2304,0.0291,-0.093,485.926,0.568,472.228,-0.385,510.731,1.046,478.016,69.0,11.0,881.518,4.15545197,11.228771585,899.76,4.402599867,11.215416613
2026-01-23 22:30:00,10.9174,0.4213,0.18398,10.3623,0.23034,0.02933,-0.477,485.542,0.921,472.581,0.169,511.285,1.015,477.985,69.6,11.0,881.077,2.457753516,11.206929772,899.813,4.576203408,11.201137012
2026-01-23 22:40:00,10.9343,0.42175,0.18495,10.4125,0.23054,0.03021,-0.323,485.696,1.013,472.673,0.154,511.27,0.446,477.416,69.5,11.0,881.107,2.567339356,11.205135692,899.813,4.556165826,11.190005022
2026-01-23 22:50:00,10.8828,0.42095,0.18464,10.3623,0.23053,0.02966,-0.123,485.896,0.599,472.259,0.185,511.301,0.508,477.478,70.3,11.0,881.09,2.529927478,11.219867207,899.822,4.531579811,11.157543594
2026-01-23 23:00:00,10.9423,0.42021,0.18484,10.4277,0.23061,0.03111,-0.231,485.788,1.12,472.78,0.169,511.285,0.523,477.493,70.3,11.0,880.967,2.129114394,11.254161188,899.778,4.410166091,11.18201501
2026-01-23 23:10:00,10.9476,0.42112,0.18443,10.511,0.23028,0.03001,-0.308,485.711,0.737,472.397,0.215,511.331,0.492,477.462,70.0,11.1,880.993,2.308739099,11.299634269,899.684,4.188160524,11.255060569
2026-01-23 23:20:00,11.0114,0.42097,0.18409,10.5101,0.2314,0.0301,-0.323,485.696,1.213,472.873,0.262,511.378,0.461,477.431,69.6,11.1,880.928,2.104426893,11.321923542,899.697,4.312411712,11.296929796
2026-01-23 23:30:00,10.9476,0.4219,0.18429,10.4823,0.23116,0.03053,-0.262,485.757,0.737,472.397,0.231,511.347,0.415,477.385,71.2,11.1,880.989,2.270377411,11.2866789,899.746,4.426911153,11.258171264
2026-01-23 23:40:00,10.8961,0.42198,0.18525,10.4734,0.2292,0.03003,-0.062,485.957,1.166,472.826,0.231,511.347,0.461,477.431,71.3,11.1,881.007,2.257080651,11.241686751,899.787,4.50487397,11.215827968
2026-01-23 23:50:00,10.9067,0.42306,0.18384,10.4608,0.22933,0.02979,-0.246,485.773,1.136,472.796,0.231,511.347,0.907,477.877,71.1,11.0,880.993,2.184352342,11.230530516,899.822,4.592430393,11.191349473
2026-01-24 00:00:00,10.9538,0.42041,0.18496,10.477,0.23055,0.02884,,485.834,0.675,472.335,0.2,511.316,0.938,477.908,71.0,11.1,880.919,2.015183747,11.291146547,899.742,4.400604118,11.251912925
2026-01-24 00:10:00,10.9449,0.42077,0.18441,10.4913,0.23107,0.02771,-0.139,485.88,1.182,472.842,0.231,511.347,1.046,478.016,71.6,11.1,880.95,,11.264844143,899.764,,11.250151975
2026-01-24 00:20:00,10.9334,0.42082,0.18579,10.4841,0.23199,0.02941,0.46,486.479,0.752,472.412,0.2,511.316,0.446,477.416,71.6,11.1,880.884,1.82097229,11.256372245,899.706,4.241965844,11.238990672
2026-01-24 00:30:00,10.9067,0.42179,0.1845,10.3955,0.23136,0.03056,-0.169,485.85,1.381,473.041,0.308,511.424,0.508,477.478,72.8,11.0,880.985,2.119794375,11.211378339,899.948,5.031785471,11.1722002
2026-01-24 00:40:00,10.9227,0.42197,0.18465,10.4143,0.23038,0.02916,-0.231,485.788,0.783,472.443,-0.246,510.87,0.508,477.478,72.0,11.0,881.033,2.297135845,11.209621215,899.782,4.383508258,11.158848422
2026-01-24 00:50:00,10.9307,0.423,0.18441,10.4716,0.2327,0.02904,-0.169,485.85,,472.55,-0.246,510.87,0.477,477.447,72.8,11.0,880.879,1.721180728,11.211378339,899.831,4.537387001,11.14196728
2026-01-24 01:00:00,10.7724,0.42181,0.18418,10.3471,0.23166,0.02911,-0.139,485.88,0.89,472.55,0.338,511.454,0.554,477.524,72.7,11.0,880.914,1.78872538,11.175782193,899.849,4.55864471,11.116172058
2026-01-24 01:10:00,10.7333,0.42292,0.1856,10.286,0.23186,0.02919,-0.262,485.757,0.875,472.535,0.277,511.393,0.492,477.462,72.6,11.0,881.086,2.329037646,11.116618425,899.881,4.57976786,11.061053699
2026-01-24 01:20:00,10.7412,0.42094,0.1847,10.3363,0.23134,0.02942,-0.246,485.773,1.243,472.903,0.262,511.378,0.461,477.431,72.6,11.0,881.282,3.086859569,11.128153273,900.149,5.652399737,11.097062723
2026-01-24 01:30:00,10.7591,0.42306,0.1854,10.3453,0.23206,0.02856,-0.031,485.988,0.89,472.55,0.169,511.285,1.046,478.016,72.9,11.0,881.033,2.13769951,11.121045473,899.827,4.401476271,11.074818
2026-01-24 01:40:00,10.8276,0.4214,0.18501,10.3363,0.23177,0.02978,-0.123,485.896,0.921,472.581,0.185,511.301,0.461,477.431,73.8,11.0,880.989,2.000243117,11.136604293,899.769,4.209765549,11.089483906
2026-01-24 01:50:00,10.9129,0.42112,0.18487,10.3569,0.23129,0.02959,-0.231,485.788,0.875,472.535,0.262,511.378,0.508,477.478,74.4,11.0,880.963,1.919298132,11.145953278,899.778,4.265212297,11.101485124
2026-01-24 02:00:00,10.936,0.42293,0.18472,10.3022,0.23143,0.03039,-0.246,485.773,0.829,472.489,0.2,511.316,0.523,477.493,73.2,10.9,880.993,1.980917556,11.11751119,899.787,4.280664011,11.09126688
2026-01-24 02:10:00,10.8818,0.42177,0.18471,10.2258,0.23237,0.02933,-0.246,485.773,0.859,472.519,-0.354,510.762,0.554,477.524,73.5,11.0,881.068,2.100638806,11.027335241,899.791,4.170235564,11.021561062
2026-01-24 02:20:00,10.8836,0.4224,0.18572,10.2447,0.23334,0.02983,-0.062,485.957,0.844,472.504,0.185,511.301,1.061,478.031,72.8,10.9,881.02,1.9768226,11.058828623,899.831,4.322254602,11.022449281
2026-01-24 02:30:00,10.752,0.42217,0.18589,10.2249,0.23238,0.02993,0.0,486.019,1.335,472.995,0.2,511.316,0.461,477.431,74.4,10.9,881.046,1.990731422,11.012237324,899.894,4.487296206,10.982521347
2026-01-24 02:40:00,10.8765,0.42149,0.18572,10.313,0.23209,0.03022,-0.215,485.804,1.259,472.919,0.277,511.393,0.477,477.447,73.5,10.9,880.893,1.609621373,11.120152538,899.782,4.260256766,11.090375371
2026-01-24 02:50:00,10.9041,0.42172,0.18437,10.5172,0.23102,0.03158,,485.957,1.243,472.903,0.277,511.393,0.523,477.493,73.5,10.9,880.643,,11.354107668,899.518,,11.26394429
2026-01-24 03:00:00,10.9182,0.42187,0.18515,10.4555,0.23143,0.03083,0.0,486.019,0.829,472.489,0.185,511.301,0.984,477.954,73.4,10.9,880.879,1.672291258,11.184217522,899.688,4.014790675,11.150387306
2026-01-24 03:10:00,10.9263,0.42195,0.18552,10.3004,0.23173,0.03005,-0.185,485.834,0.875,472.535,0.277,511.393,,477.416,73.4,10.9,880.945,1.778792477,11.105499642,899.769,4.165801632,11.065059508
2026-01-24 03:20:00,10.7982,0.42139,0.18417,10.3318,0.23232,0.03003,-0.2,485.819,1.259,472.919,0.231,511.347,0.461,477.431,73.5,10.9,880.901,1.620557898,11.109515025,899.751,4.15571831,11.097062723
2026-01-24 03:30:00,10.9343,0.42232,0.18457,10.322,0.23102,0.03025,-0.169,485.85,1.32,472.98,0.215,511.331,0.569,477.539,74.1,10.9,880.932,1.714719443,11.097062723,899.666,3.86806183,11.114833022
2026-01-24 03:40:00,10.8721,0.42236,0.18578,10.382,0.23158,0.02909,-0.231,485.788,1.305,472.965,0.231,511.347,0.523,477.493,74.5,10.9,880.844,1.469383785,11.1446121,899.648,3.817181229,11.124171082
2026-01-24 03:50:00,10.7893,0.42206,0.18589,10.3174,0.23215,0.02995,-0.031,485.988,1.381,473.041,0.231,511.347,0.523,477.493,73.4,10.9,880.866,1.499315982,11.115279357,899.666,3.845641286,11.102377165
2026-01-24 04:00:00,10.784,0.42146,0.18721,10.4143,0.23353,0.0294,-0.185,485.834,0.906,472.566,0.169,511.285,0.477,477.447,73.2,11.0,880.801,1.337334113,11.161085483,899.572,3.590648059,11.157096246
2026-01-24 04:10:00,10.9103,0.42188,0.18604,10.3811,0.23165,0.02898,0.245,486.264,1.32,472.98,0.292,511.408,0.523,477.493,73.7,11.0,880.844,1.437413074,11.126850594,899.617,3.70857746,11.128599927
2026-01-24 04:20:00,10.8898,0.42623,0.18419,10.3748,0.23242,0.02861,-0.016,486.003,1.335,472.995,0.262,511.378,0.4,477.37,73.5,10.9,880.787,1.257449059,11.145953278,899.523,3.291100061,11.093050024
2026-01-24 04:30:00,10.9023,0.42165,0.1848,10.3471,0.23231,0.03029,-0.185,485.834,1.351,473.011,0.154,511.27,1.092,478.062,73.3,10.9,880.822,1.346643792,11.122384956,899.603,3.616758918,11.106838007
2026-01-24 04:40:00,10.9192,0.42301,0.18595,10.3713,0.23218,0.02984,-0.169,485.85,1.274,472.934,0.215,511.331,0.477,477.447,73.3,10.9,880.822,1.35783074,11.128599927,899.617,3.682993648,11.114386698
2026-01-24 04:50:00,10.8881,0.42227,0.18601,10.4385,0.23265,0.03125,-0.016,486.003,0.859,472.519,0.262,511.378,0.569,477.539,73.6,10.9,880.792,1.281080354,11.148635925,899.612,3.662584409,11.113494083
2026-01-24 05:00:00,10.8854,0.42152,0.18559,10.4707,0.23189,0.02998,-0.354,485.665,1.243,472.903,0.308,511.424,0.446,477.416,74.6,11.0,880.682,1.015643353,11.230979631,899.496,3.318406835,11.164628045
2026-01-24 05:10:00,10.8214,0.42146,0.18561,10.5038,0.23147,0.03,-0.108,485.911,0.844,472.504,0.292,511.408,0.569,477.539,75.1,11.1,880.744,1.196692303,11.202033838,899.527,3.424579202,11.158848422
2026-01-24 05:20:00,10.8978,0.42173,0.18486,10.5083,0.23159,0.03041,-0.262,485.757,1.32,472.98,0.292,511.408,0.999,477.969,73.4,11.1,880.722,1.126003504,11.208724024,899.469,3.268198694,11.193142225
2026-01-24 05:30:00,10.9378,0.42191,0.18517,10.4859,0.23193,0.03048,-0.169,485.85,0.906,472.566,0.185,511.301,1.046,478.016,74.2,11.0,880.682,0.937116768,11.18735375,899.456,3.137591109,11.147741667
2026-01-24 05:40:00,10.9334,0.42219,0.18472,10.4796,0.23068,0.03074,-0.215,485.804,1.259,472.919,0.262,511.378,1.015,477.985,73.5,11.0,880.774,1.251844974,11.169999109,899.541,3.428407376,11.131726805
2026-01-24 05:50:00,11.1063,0.4222,0.18483,10.6673,0.23136,0.02978,-0.123,485.896,0.936,472.596,0.215,511.331,1.092,478.062,73.9,11.1,880.564,0.787092334,11.350528909,899.3,2.857304352,11.317937331
2026-01-24 06:00:00,11.0806,0.42208,0.18608,10.6503,0.23335,0.03034,-0.292,485.727,0.859,472.519,0.185,511.301,0.508,477.478,74.0,11.1,880.616,0.929591981,11.321058537,899.317,2.884230687,11.297380515
2026-01-24 06:10:00,10.9644,0.4229,0.18458,10.6396,0.23219,0.03069,-0.246,485.773,1.412,473.072,0.154,511.27,0.538,477.508,73.8,11.1,880.603,0.849377489,11.303654141,899.308,2.813492157,11.276883861
2026-01-24 06:20:00,10.9946,0.42187,0.18632,10.6726,0.23111,0.03014,-0.292,485.727,0.875,472.535,-0.369,510.747,0.523,477.493,73.5,11.1,880.612,0.941028937,11.335769082,899.344,2.984209391,11.296516648
2026-01-24 06:30:00,11.023,0.42269,0.18576,10.6325,0.23195,0.03006,-0.277,485.742,0.844,472.504,0.2,511.316,0.446,477.416,74.6,11.2,880.634,0.983609592,11.31346326,899.349,2.954843853,11.269756609
2026-01-24 06:40:00,11.0549,0.42149,0.18482,10.6432,0.2325,0.0301,-0.262,485.757,0.66,472.32,0.215,511.331,0.492,477.462,73.7,11.2,880.52,0.536443917,11.303203271,899.193,2.369757631,11.270619237
2026-01-24 06:50:00,11.1054,0.42234,0.18526,10.719,0.23218,0.03043,-0.646,485.373,1.351,473.011,0.215,511.331,0.461,477.431,73.7,11.2,880.463,0.436991442,11.367034589,899.211,2.553903496,11.335317434
2026-01-24 07:00:00,11.1275,0.42126,0.18393,10.7297,0.23249,0.03028,-0.139,485.88,0.721,472.381,0.215,511.331,0.523,477.493,73.7,11.1,880.524,0.683284104,11.376424472,899.225,2.646748176,11.357649431
2026-01-24 07:10:00,11.0904,0.4212,0.18534,10.7101,0.2313,0.03017,-0.308,485.711,1.166,472.826,-0.292,510.824,1.03,478.0,73.6,11.2,880.555,0.786215517,11.368844319,899.225,2.612173993,11.338441552
2026-01-24 07:20:00,11.1302,0.42445,0.18111,10.7145,0.23062,0.02947,-0.338,485.681,0.691,472.351,-0.308,510.808,0.492,477.462,74.0,11.2,880.533,0.687335643,11.359872797,899.3,2.829159972,11.302301564
2026-01-24 07:30:00,11.0204,0.42158,0.18632,10.6985,0.23217,0.02889,-0.369,485.65,1.059,472.719,0.246,511.362,1.092,478.062,74.4,11.2,881.357,3.745044995,11.337124089,899.988,5.426060138,11.30767488
2026-01-24 07:40:00,11.0938,0.42072,0.18583,10.7172,0.23148,0.03069,-0.2,485.819,1.136,472.796,0.246,511.362,0.508,477.478,73.7,11.2,881.05,2.650041507,11.370164025,899.384,3.20047426,11.333096995
2026-01-24 07:50:00,11.336,0.42199,0.18509,10.8463,0.23298,0.03108,-0.093,485.926,1.151,472.811,0.185,511.301,0.554,477.524,73.5,11.3,884.562,16.007478823,11.453797299,898.947,1.783257947,11.458721913
2026-01-24 08:00:00,11.3448,0.42117,0.18588,10.9049,0.23106,0.02999,-0.2,485.819,0.537,472.197,0.215,511.331,0.508,477.478,72.9,11.2,880.406,0.484384339,11.51244667,898.978,1.960241355,11.492281756
2026-01-24 08:10:00,11.425,0.42321,0.1854,10.9919,0.23111,0.03063,-0.246,485.773,0.522,472.182,0.2,511.316,0.523,477.493,73.3,11.3,880.476,0.95996431,11.630415861,899.189,2.970016824,11.612453246
2026-01-24 08:20:00,11.5992,0.42098,0.18453,11.1726,0.23017,0.03113,-0.093,485.926,0.982,472.642,0.231,511.347,0.538,477.508,73.1,11.4,880.034,-0.382342616,11.808102955,898.583,0.970302051,11.767537648
2026-01-24 08:30:00,11.6773,0.4212,0.18523,11.2646,0.23046,0.03078,-0.246,485.773,0.552,472.212,0.2,511.316,0.323,477.293,73.2,11.5,880.073,-0.270545621,11.788734765,898.341,0.041683443,11.757217575
2026-01-24 08:40:00,11.8525,0.42197,0.18379,11.3625,0.22865,0.03051,-0.292,485.727,1.013,472.673,0.231,511.347,0.461,477.431,73.1,11.5,879.99,-0.452059275,11.861294961,898.449,0.58238012,11.831974252
2026-01-24 08:50:00,12.2753,0.42108,0.18392,11.5025,0.22979,0.03092,-0.584,485.435,0.583,472.243,0.262,511.378,1.046,478.016,72.6,11.6,879.627,-1.352218384,12.119575297,898.023,-0.471732555,12.136342543
2026-01-24 09:00:00,12.6677,0.42044,0.18469,11.5702,0.22893,0.03194,-0.354,485.665,0.552,472.212,0.231,511.347,0.538,477.508,72.1,11.7,879.492,-1.650680318,12.235801069,897.692,-1.494042153,12.259908055
2026-01-24 09:10:00,13.5541,0.4223,0.18463,11.7904,0.22839,0.03103,-0.2,485.819,1.013,472.673,0.215,511.331,0.523,477.493,73.7,11.7,878.907,-3.433197966,12.467677969,897.437,-1.916003323,12.558223547
2026-01-24 09:20:00,13.8672,0.42136,0.18158,11.9277,0.2313,0.03156,-0.277,485.742,1.059,472.719,0.246,511.362,1.076,478.046,71.7,11.9,880.533,3.010900571,12.650742201,897.312,-2.094876503,12.719995815
2026-01-24 09:30:00,13.45,0.41785,0.18281,11.9949,0.22855,0.03379,-0.154,485.865,0.537,472.197,0.154,511.27,0.508,477.478,71.0,11.9,878.701,-3.751209786,12.721373767,897.459,-1.496605113,12.745260811
