data_time,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2025-12-23 13:40:00,,,,,,,,,,,,,,,,,863.215,,23.920828104,892.322,,23.104555461
2025-12-23 13:50:00,,,,,,,,,,,,,,,,,863.292,,23.875522149,892.291,,23.170597455
2025-12-23 14:00:00,,,,,,,,,,,,,,,,,863.512,,23.816878087,892.198,,23.224300617
2025-12-23 14:10:00,,,,,,,,,,,,,,,,,863.443,,23.952198363,892.132,,23.325271997
2025-12-23 14:20:00,,,,,,,,,,,,,,,,,863.465,,23.934121929,891.986,,23.457219475
2025-12-23 14:30:00,,,,,,,,,,,,,,,,,863.478,,23.88518073,891.751,,23.527558194
2025-12-23 14:40:00,,,,,,,,,,,,,,,,,863.542,,23.988400319,891.72,,23.642755106
2025-12-23 14:50:00,,,,,,,,,,,,,,,,,863.572,,24.041445768,891.649,,23.835639856
2025-12-23 15:00:00,,,,,,,,,,,,,,,,,863.653,,23.772738848,891.644,,23.848301421
2025-12-23 15:10:00,,,,,,,,,,,,,,,,,863.654,,23.918372603,891.693,,23.860394946
2025-12-23 15:20:00,,,,,,,,,,,,,,,,,863.841,,23.821692646,891.52,,23.974491017
2025-12-23 15:30:00,,,,,,,,,,,,,,,,,863.867,,23.835639856,891.462,,24.113656474
2025-12-23 15:40:00,,,,,,,,,,,,,,,,,863.897,,23.842904887,891.462,,24.127443956
2025-12-23 15:50:00,,,,,,,,,,,,,,,,,864.163,,23.593811078,891.396,,24.18210363
2025-12-23 16:00:00,,,,,,,,,,,,,,,,,864.202,,23.528762118,891.414,,24.140072573
2025-12-23 16:10:00,,,,,,,,,,,,,,,,,865.01,,23.440360923,891.516,,24.206119182
2025-12-23 16:20:00,,,,,,,,,,,,,,,,,864.507,,23.369625919,891.578,,24.06187418
2025-12-23 16:30:00,,,,,,,,,,,,,,,,,864.782,,23.294170886,891.649,,23.982313809
2025-12-23 16:40:00,,,,,,,,,,,,,,,,,864.855,,23.258925645,892.013,,23.773957647
2025-12-23 16:50:00,,,,,,,,,,,,,,,,,864.89,,23.192660218,892.198,,23.57996066
2025-12-23 17:00:00,,,,,,,,,,,,,,,,,865.427,,23.146822106,892.685,,23.471620482
2025-12-23 17:10:00,,,,,,,,,,,,,,,,,865.703,,23.057605312,892.933,,23.356421715
2025-12-23 17:20:00,,,,,,,,,,,,,,,,,865.768,,23.003590563,893.07,,23.270247675
2025-12-23 17:30:00,,,,,,,,,,,,,,,,,865.798,,22.937824539,893.176,,23.189109038
2025-12-23 17:40:00,,,,,,,,,,,,,,,,,866.1,,22.87693551,893.363,,23.122381182
2025-12-23 17:50:00,,,,,,,,,,,,,,,,,866.156,,22.836810982,893.54,,23.064730727
2025-12-23 18:00:00,,,,,,,,,,,,,,,,,866.19,,22.815549076,893.571,,23.020773728
2025-12-23 18:10:00,,,,,,,,,,,,,,,,,866.264,,22.745429988,893.731,,22.978084726
2025-12-23 18:20:00,,,,,,,,,,,,,,,,,866.501,,22.68716323,893.81,,22.93308127
2025-12-23 18:30:00,,,,,,,,,,,,,,,,,866.579,,22.649045879,893.819,,22.91302082
2025-12-23 18:40:00,,,,,,,,,,,,,,,,,866.631,,22.631977844,893.886,,22.890511269
2025-12-23 18:50:00,,,,,,,,,,,,,,,,,866.769,,22.594439189,893.948,,22.865149946
2025-12-23 19:00:00,,,,,,,,,,,,,,,,,867.032,,22.580388914,894.055,,22.843310314
2025-12-23 19:10:00,,,,,,,,,,,,,,,,,867.032,,22.55461092,894.028,,22.823203477
2025-12-23 19:20:00,,,,,,,,,,,,,,,,,867.097,,22.460488931,894.068,,22.791375068
2025-12-23 19:30:00,,,,,,,,,,,,,,,,,867.178,,22.413159629,894.139,,22.757212882
2025-12-23 19:40:00,,,,,,,,,,,,,,,,,867.432,,22.360132307,894.059,,22.727190506
2025-12-23 19:50:00,,,,,,,,,,,,,,,,,867.428,,22.264201726,894.077,,22.68600914
2025-12-23 20:00:00,,,,,,,,,,,,,,,,,867.69,,22.220123018,894.183,,22.65372183
2025-12-23 20:10:00,,,,,,,,,,,,,,,,,867.789,,22.176076005,894.254,,22.624396757
2025-12-23 20:20:00,,,,,,,,,,,,,,,,,867.836,,22.062141741,894.379,,22.583900551
2025-12-23 20:30:00,,,,,,,,,,,,,,,,,868.091,,21.981917871,894.374,,22.538230283
2025-12-23 20:40:00,,,,,,,,,,,,,,,,,867.957,,22.037882728,894.321,,22.504298672
2025-12-23 20:50:00,,,,,,,,,,,,,,,,,868.159,,22.047674794,894.379,,22.493740548
2025-12-23 21:00:00,,,,,,,,,,,,,,,,,868.181,,21.994632204,894.436,,22.472171027
2025-12-23 21:10:00,,,,,,,,,,,,,,,,,868.207,,21.970979598,894.463,,22.441771642
2025-12-23 21:20:00,,,,,,,,,,,,,,,,,868.47,,21.948532514,894.588,,22.411418778
2025-12-23 21:30:00,,,,,,,,,,,,,,,,,868.422,,21.8875372,894.561,,22.385190606
2025-12-23 21:40:00,,,,,,,,,,,,,,,,,868.453,,21.856524014,894.556,,22.352587612
2025-12-23 21:50:00,,,,,,,,,,,,,,,,,868.526,,21.781927062,894.641,,22.315906588
2025-12-23 22:00:00,,,,,,,,,,,,,,,,,868.539,,21.699535527,894.65,,22.267657817
2025-12-23 22:10:00,,,,,,,,,,,,,,,,,868.629,,21.656115849,894.761,,22.241552671
2025-12-23 22:20:00,,,,,,,,,,,,,,,,,868.642,,21.655535846,894.894,,22.213161711
2025-12-23 22:30:00,,,,,,,,,,,,,,,,,868.66,,21.652120617,894.93,,22.171974353
2025-12-23 22:40:00,,,,,,,,,,,,,,,,,868.672,,21.644132577,895.157,,22.036700122
2025-12-23 22:50:00,,,,,,,,,,,,,,,,,868.698,,21.629839474,895.437,,21.880105241
2025-12-23 23:00:00,,,,,,,,,,,,,,,,,868.711,,21.599613396,895.566,,21.784262069
2025-12-23 23:10:00,,,,,,,,,,,,,,,,,868.72,,21.590490357,895.67,,21.744733903
2025-12-23 23:20:00,,,,,,,,,,,,,,,,,868.72,,21.613884628,895.549,,21.851381571
2025-12-23 23:30:00,,,,,,,,,,,,,,,,,868.729,,21.624691341,895.522,,21.849624334
2025-12-23 23:40:00,,,,,,,,,,,,,,,,,868.733,,21.595051349,895.442,,21.922648572
2025-12-23 23:50:00,,,,,,,,,,,,,,,,,868.763,,21.565969001,895.393,,21.974450371
2025-12-24 00:00:00,,,,,,,,,,,,,,,,,868.767,,21.531805473,895.397,,21.904236696
2025-12-24 00:10:00,,,,,,,,,,,,,,,,,868.78,,21.526170649,895.375,,21.80087452
2025-12-24 00:20:00,,,,,,,,,,,,,,,,,868.793,,21.455105248,895.366,,21.858802739
2025-12-24 00:30:00,,,,,,,,,,,,,,,,,869.229,,21.414829357,895.424,,21.835897228
2025-12-24 00:40:00,,,,,,,,,,,,,,,,,869.29,,21.400637692,895.491,,21.827249493
2025-12-24 00:50:00,,,,,,,,,,,,,,,,,869.32,,21.395548999,895.491,,21.807757202
2025-12-24 01:00:00,,,,,,,,,,,,,,,,,869.329,,21.33040267,895.549,,21.828419642
2025-12-24 01:10:00,,,,,,,,,,,,,,,,,869.471,,21.336045247,895.482,,21.838758966
2025-12-24 01:20:00,,,,,,,,,,,,,,,,,869.523,,21.374572011,895.344,,21.80087452
2025-12-24 01:30:00,,,,,,,,,,,,,,,,,869.536,,21.373428454,895.411,,21.693271526
2025-12-24 01:40:00,,,,,,,,,,,,,,,,,869.592,,21.337186638,895.549,,21.581371531
2025-12-24 01:50:00,,,,,,,,,,,,,,,,,869.597,,21.30943152,895.661,,21.50339163
2025-12-24 02:00:00,,,,,,,,,,,,,,,,,869.631,,21.26875666,895.652,,21.405727698
2025-12-24 02:10:00,,,,,,,,,,,,,,,,,869.648,,21.250123621,895.829,,21.336615934
2025-12-24 02:20:00,,,,,,,,,,,,,,,,,869.692,,21.16721529,895.75,,21.438653573
2025-12-24 02:30:00,,,,,,,,,,,,,,,,,869.7,,21.105262257,895.732,,21.489775172
2025-12-24 02:40:00,,,,,,,,,,,,,,,,,869.731,,21.010919058,895.701,,21.50057807
2025-12-24 02:50:00,,,,,,,,,,,,,,,,,869.718,,21.008673839,895.688,,21.497700981
2025-12-24 03:00:00,,,,,,,,,,,,,,,,,869.713,,21.020963311,895.692,,21.373428454
2025-12-24 03:10:00,,,,,,,,,,,,,,,,,869.705,,21.031637048,895.683,,21.303796555
2025-12-24 03:20:00,,,,,,,,,,,,,,,,,869.687,,21.044003347,895.67,,21.251260048
2025-12-24 03:30:00,,,,,,,,,,,,,,,,,869.683,,21.050189411,895.785,,21.150311092
2025-12-24 03:40:00,,,,,,,,,,,,,,,,,869.666,,21.073201135,895.758,,21.118239304
2025-12-24 03:50:00,,,,,,,,,,,,,,,,,869.614,,21.096239788,895.745,,21.076580119
2025-12-24 04:00:00,,,,,,,,,,,,,,,,,869.631,,21.104698232,895.727,,21.062004572
2025-12-24 04:10:00,,,,,,,,,,,,,,,,,869.631,,21.102442292,895.705,,21.055814794
2025-12-24 04:20:00,,,,,,,,,,,,,,,,,869.614,,21.076016915,895.696,,21.105826299
2025-12-24 04:30:00,,,,,,,,,,,,,,,,,869.618,,21.081086334,895.683,,21.059190795
2025-12-24 04:40:00,,,,,,,,,,,,,,,,,869.605,,21.068696724,895.67,,21.065381635
2025-12-24 04:50:00,,,,,,,,,,,,,,,,,869.597,,21.068196297,895.586,,21.091792731
2025-12-24 05:00:00,,,,,,,,,,,,,,,,,869.584,,21.062004572,895.544,,21.101314418
2025-12-24 05:10:00,,,,,,,,,,,,,,,,,869.571,,21.055814794,895.54,,21.10357023
2025-12-24 05:20:00,,,,,,,,,,,,,,,,,869.562,,21.041192142,895.348,,21.082213049
2025-12-24 05:30:00,,,,,,,,,,,,,,,,,869.558,,21.029951336,895.415,,21.072638027
2025-12-24 05:40:00,,,,,,,,,,,,,,,,,869.571,,20.989039094,895.059,,21.130597389
2025-12-24 05:50:00,,,,,,,,,,,,,,,,,869.54,,20.973345392,894.992,,21.148615189
2025-12-24 06:00:00,,,,,,,,,,,,,,,,,870.626,,20.956482393,894.948,,21.149745774
2025-12-24 06:10:00,,,,,,,,,,,,,,,,,869.579,,20.836804256,894.85,,21.146919432
2025-12-24 06:20:00,,,,,,,,,,,,,,,,,869.562,,20.771567732,894.819,,21.166083701
2025-12-24 06:30:00,,,,,,,,,,,,,,,,,869.553,,20.786052889,894.681,,21.198233557
2025-12-24 06:40:00,,,,,,,,,,,,,,,,,869.501,,20.834578823,894.654,,21.188035553
2025-12-24 06:50:00,,,,,,,,,,,,,,,,,869.506,,20.79437898,894.596,,21.214548748
2025-12-24 07:00:00,,,,,,,,,,,,,,,,,869.493,,20.75149109,894.472,,21.208940846
2025-12-24 07:10:00,,,,,,,,,,,,,,,,,869.54,,20.680831946,894.459,,21.204405283
2025-12-24 07:20:00,,,,,,,,,,,,,,,,,869.471,,20.648046503,894.494,,21.192000816
2025-12-24 07:30:00,,,,,,,,,,,,,,,,,869.45,,20.671940764,894.401,,21.190867802
2025-12-24 07:40:00,,,,,,,,,,,,,,,,,869.424,,20.66801766,894.419,,21.211209018
2025-12-24 07:50:00,,,,,,,,,,,,,,,,,869.415,,20.640271821,894.285,,21.220788627
2025-12-24 08:00:00,,,,,,,,,,,,,,,,,869.385,,20.675803335,894.197,,21.245010512
2025-12-24 08:10:00,,,,,,,,,,,,,,,,,869.376,,20.639170146,894.161,,21.254101401
2025-12-24 08:20:00,,,,,,,,,,,,,,,,,869.311,,20.727561415,894.09,,21.279502351
2025-12-24 08:30:00,,,,,,,,,,,,,,,,,869.272,,20.798327396,894.059,,21.311711289
2025-12-24 08:40:00,,,,,,,,,,,,,,,,,869.229,,20.84243078,893.899,,21.375143815
2025-12-24 08:50:00,,,,,,,,,,,,,,,,,869.182,,20.908895998,893.819,,21.425591282
2025-12-24 09:00:00,,,,,,,,,,,,,,,,,869.121,,20.989599815,893.682,,21.490861587
2025-12-24 09:10:00,,,,,,,,,,,,,,,,,868.793,,21.220221284,893.589,,21.570011002
2025-12-24 09:20:00,,,,,,,,,,,,,,,,,867.755,,21.858802739,893.42,,21.65437589
2025-12-24 09:30:00,,,,,,,,,,,,,,,,,867.441,,21.997517005,893.03,,21.746417098
2025-12-24 09:40:00,,,,,,,,,,,,,,,,,866.911,,22.288606647,892.955,,21.835897228
2025-12-24 09:50:00,,,,,,,,,,,,,,,,,866.929,,22.189975009,892.76,,21.918011343
2025-12-24 10:00:00,,,,,,,,,,,,,,,,,866.872,,22.259550247,892.548,,22.013653414
2025-12-24 10:10:00,,,,,,,,,,,,,,,,,865.876,,22.913570152,892.327,,22.124536365
2025-12-24 10:20:00,,,,,,,,,,,,,,,,,863.751,,24.246380496,892.106,,22.213692011
2025-12-24 10:30:00,,,,,,,,,,,,,,,,,863.59,,24.15205157,891.969,,22.308378704
2025-12-24 10:40:00,,,,,,,,,,,,,,,,,863.551,,23.770301471,891.764,,22.442911617
2025-12-24 10:50:00,,,,,,,,,,,,,,,,,863.603,,23.562501525,891.56,,22.533514088
2025-12-24 11:00:00,,,,,,,,,,,,,,,,,863.439,,23.676545208,891.489,,22.613774569
2025-12-24 11:10:00,,,,,,,,,,,,,,,,,863.016,,24.224149765,891.382,,22.721885144
2025-12-24 11:20:00,,,,,,,,,,,,,,,,,862.96,,24.180932876,891.298,,22.837358212
2025-12-24 11:30:00,,,,,,,,,,,,,,,,,862.68,,24.507577725,891.174,,22.925453167
2025-12-24 11:40:00,,,,,,,,,,,,,,,,,862.551,,24.644292391,891.103,,23.024364054
2025-12-24 11:50:00,,,,,,,,,,,,,,,,,862.534,,24.768829919,891.027,,23.085498907
2025-12-24 12:00:00,,,,,,,,,,,,,,,,,862.474,,24.640099512,891.041,,23.118218107
2025-12-24 12:10:00,,,,,,,,,,,,,,,,,862.599,,24.35074649,890.943,,23.250543102
2025-12-24 12:20:00,,,,,,,,,,,,,,,,,862.551,,24.581640279,890.726,,23.345612019
2025-12-24 12:30:00,,,,,,,,,,,,,,,,,862.405,,25.039632972,890.646,,23.437963793
2025-12-24 12:40:00,,,,,,,,,,,,,,,,,862.302,,25.159275169,890.496,,23.510074071
2025-12-24 12:50:00,,,,,,,,,,,,,,,,,862.375,,24.950708052,890.416,,23.600491125
2025-12-24 13:00:00,,,,,,,,,,,,,,,,,862.422,,24.886563962,890.226,,23.811418199
2025-12-24 13:10:00,,,,,,,,,,,,,,,,,862.457,,24.896646453,890.084,,23.937735909
2025-12-24 13:20:00,,,,,,,,,,,,,,,,,862.457,,24.920394393,889.814,,24.052856936
2025-12-24 13:30:00,,,,,,,,,,,,,,,,,862.504,,24.896646453,889.575,,24.156289761
2025-12-24 13:40:00,,,,,,,,,,,,,,,,,862.526,,24.923355368,889.589,,24.236766162
2025-12-24 13:50:00,,,,,,,,,,,,,,,,,862.625,,24.928139403,889.363,,24.348385259
2025-12-24 14:00:00,,,,,,,,,,,,,,,,,862.642,,25.034898697,889.271,,24.419047296
2025-12-24 14:10:00,,,,,,,,,,,,,,,,,862.685,,24.992187903,889.182,,24.492039943
2025-12-24 14:20:00,,,,,,,,,,,,,,,,,862.702,,25.050862241,889.138,,24.620419662
2025-12-24 14:30:00,,,,,,,,,,,,,,,,,862.715,,25.072804129,888.979,,24.737886367
2025-12-24 14:40:00,,,,,,,,,,,,,,,,,862.823,,25.108941854,888.922,,24.775386131
2025-12-24 14:50:00,,,,,,,,,,,,,,,,,862.844,,25.16104219,888.82,,24.8425786
2025-12-24 15:00:00,,,,,,,,,,,,,,,,,862.926,,25.287439857,888.891,,24.789636314
2025-12-24 15:10:00,,,,,,,,,,,,,,,,,862.947,,25.370025696,888.842,,24.868155619
2025-12-24 15:20:00,,,,,,,,,,,,,,,,,862.999,,25.401879814,888.811,,24.948883382
2025-12-24 15:30:00,,,,,,,,,,,,,,,,,863.047,,25.401879814,888.803,,25.02306788
2025-12-24 15:40:00,,,,,,,,,,,,,,,,,863.159,,25.355901693,888.807,,25.103578346
2025-12-24 15:50:00,,,,,,,,,,,,,,,,,863.12,,25.346439494,888.798,,25.163961956
2025-12-24 16:00:00,,,,,,,,,,,,,,,,,863.361,,25.270901432,888.697,,25.299891272
2025-12-24 16:10:00,,,,,,,,,,,,,,,,,863.391,,25.253836271,888.394,,25.591321276
2025-12-24 16:20:00,,,,,,,,,,,,,,,,,863.434,,25.230771101,887.482,,26.250587879
2025-12-24 16:30:00,,,,,,,,,,,,,,,,,863.473,,25.198262469,887.185,,26.472936023
2025-12-24 16:40:00,,,,,,,,,,,,,,,,,863.503,,25.147447807,887.814,,26.060114293
2025-12-24 16:50:00,,,,,,,,,,,,,,,,,863.542,,25.086424718,888.394,,25.624784963
2025-12-24 17:00:00,,,,,,,,,,,,,,,,,863.603,,24.972008115,888.728,,25.354738069
2025-12-24 17:10:00,,,,,,,,,,,,,,,,,863.893,,24.871108909,889.023,,25.165114611
2025-12-24 17:20:00,,,,,,,,,,,,,,,,,863.966,,24.761070732,889.324,,25.031310553
2025-12-24 17:30:00,,,,,,,,,,,,,,,,,864.065,,24.645490517,889.584,,24.90612709
2025-12-24 17:40:00,,,,,,,,,,,,,,,,,864.103,,24.599563629,890.022,,24.785488392
2025-12-24 17:50:00,,,,,,,,,,,,,,,,,864.589,,24.552399855,890.305,,24.671117579
2025-12-24 18:00:00,,,,,,,,,,,,,,,,,864.67,,24.445943545,890.411,,24.569103451
2025-12-24 18:10:00,,,,,,,,,,,,,,,,,864.769,,24.294963022,890.717,,24.459145533
2025-12-24 18:20:00,,,,,,,,,,,,,,,,,864.915,,24.207364676,890.855,,24.333338943
2025-12-24 18:30:00,,,,,,,,,,,,,,,,,865.371,,24.125035934,891.107,,24.201357714
2025-12-24 18:40:00,,,,,,,,,,,,,,,,,865.427,,24.042027072,891.147,,24.13160395
2025-12-24 18:50:00,,,,,,,,,,,,,,,,,865.479,,23.968481135,891.329,,24.09018854
2025-12-24 19:00:00,,,,,,,,,,,,,,,,,865.768,,23.879125551,891.32,,24.027572161
2025-12-24 19:10:00,,,,,,,,,,,,,,,,,865.798,,23.793899161,891.405,,23.97688099
2025-12-24 19:20:00,,,,,,,,,,,,,,,,,865.819,,23.668698526,891.409,,23.926245715
2025-12-24 19:30:00,,,,,,,,,,,,,,,,,865.906,,23.520336172,891.547,,23.886406407
2025-12-24 19:40:00,,,,,,,,,,,,,,,,,865.936,,23.425348357,891.56,,23.837437885
2025-12-24 19:50:00,,,,,,,,,,,,,,,,,865.919,,23.363022724,891.64,,23.81263936
2025-12-24 20:00:00,,,,,,,,,,,,,,,,,865.927,,23.293610951,891.649,,23.768509473
2025-12-24 20:10:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.816,,500.793,,591.106,,508.551,,,,865.932,,23.270876865,891.689,,23.683823977
2025-12-24 20:20:00,22.4277,0.36332,-0.42088,22.211,-0.20966,-0.22358,489.831,,500.87,,590.998,,508.643,,,,865.949,,23.221301684,891.809,,23.642755106
2025-12-24 20:30:00,22.2149,0.36299,-0.4219,22.0763,-0.21095,-0.22358,489.846,,500.793,,591.09,,508.566,,,,865.962,,23.06057969,891.818,,23.569738825
2025-12-24 20:40:00,22.1797,0.3625,-0.42212,22.0833,-0.21092,-0.22339,489.8,,500.839,,591.044,,508.781,,,,865.962,,23.012490832,891.822,,23.514319818
2025-12-24 20:50:00,22.1429,0.36337,-0.42158,21.9305,-0.21032,-0.22424,489.37,,500.916,,591.121,,508.566,,,,865.966,,22.94256894,892.013,,23.454185295
2025-12-24 21:00:00,22.0841,0.36267,-0.42021,21.7642,-0.21023,-0.22475,489.831,,500.855,,591.09,,508.489,,,,866.739,,22.968029251,892.185,,23.300751307
2025-12-24 21:10:00,22.0261,0.36205,-0.42144,21.7972,-0.21087,-0.22391,489.862,,500.317,,591.521,,508.259,,,,866.665,,22.966239083,892.468,,23.202829842
2025-12-24 21:20:00,21.885,0.36119,-0.42057,21.8239,-0.21109,-0.22468,489.846,,500.87,,591.09,,508.213,,,,866.691,,22.913570152,892.499,,23.238604069
2025-12-24 21:30:00,21.7548,0.36303,-0.422,21.6048,-0.20964,-0.22596,489.877,,500.839,,591.121,,508.535,,,,866.739,,22.755441597,892.486,,23.227858077
2025-12-24 21:40:00,21.8223,0.36279,-0.42127,21.6786,-0.21135,-0.22424,489.877,,500.824,,591.183,,508.566,,,,867.132,,22.762527687,892.481,,23.183122208
2025-12-24 21:50:00,21.8137,0.36269,-0.42042,21.6401,-0.20995,-0.2247,490.0,,501.008,,591.106,,508.413,,,,867.14,,22.814387505,892.468,,23.032651894
2025-12-24 22:00:00,22.0058,0.36311,-0.42027,21.7524,-0.21121,-0.22578,489.923,,500.932,,591.09,,508.413,,,,867.171,,22.788986579,892.698,,23.000624692
2025-12-24 22:10:00,22.0473,0.36279,-0.41993,21.8411,-0.20971,-0.22474,489.554,,501.423,,590.676,,508.535,,,,867.184,,22.725421895,892.672,,23.065907011
2025-12-24 22:20:00,22.1037,0.36252,-0.41967,21.8976,-0.21062,-0.22549,489.893,,501.147,,590.998,,508.244,,,,867.244,,22.755441597,892.623,,23.085498907
2025-12-24 22:30:00,22.2032,0.36208,-0.4204,21.9438,-0.21126,-0.22561,489.893,,501.116,,591.029,,508.535,,,,867.201,,22.729503543,892.627,,23.103931503
2025-12-24 22:40:00,,,,,,,,,,,,,,,,,867.205,,22.762527687,892.596,,23.082520804
2025-12-24 22:50:00,22.2188,0.3618,-0.41925,21.9901,-0.21114,-0.22564,490.016,,501.039,,591.075,,508.413,,,,867.244,,22.69191607,892.557,,23.084944808
2025-12-24 23:00:00,22.2478,0.36208,-0.41938,22.023,-0.21126,-0.22654,490.016,,501.223,,590.983,,508.351,,,,867.303,,22.708356086,892.552,,23.074835201
2025-12-24 23:10:00,22.1773,0.36157,-0.41899,22.0113,-0.21126,-0.22576,489.985,,501.346,,591.06,,508.413,,,,867.231,,22.72426558,892.548,,22.878100742
2025-12-24 23:20:00,22.1491,0.36241,-0.41928,21.9893,-0.21136,-0.22659,489.985,,501.346,,591.152,,508.367,,,,867.303,,22.692459324,892.552,,22.751899499
2025-12-24 23:30:00,21.7375,0.36276,-0.41805,21.5647,-0.21065,-0.22513,490.077,,501.392,,591.06,,507.983,,,,867.552,,22.595047358,892.791,,22.465120663
2025-12-24 23:40:00,21.626,0.36246,-0.41915,21.3957,-0.21065,-0.22387,489.601,,501.346,,590.998,,508.351,,,,867.557,,22.513045322,893.004,,22.263603617
2025-12-24 23:50:00,21.4507,0.36335,-0.42012,21.2572,-0.21015,-0.22662,490.016,,501.561,,591.09,,508.382,,,,867.578,,22.424880872,892.99,,22.079450206
2025-12-25 00:00:00,21.3768,0.3616,-0.41879,21.1359,-0.20927,-0.22599,490.0,,501.561,,590.553,,508.443,,,,867.604,,22.354924158,893.371,,21.994632204
2025-12-25 00:10:00,21.2816,0.36282,-0.41986,21.0358,-0.20867,-0.22517,490.0,,501.561,,591.075,,508.075,,,,867.583,,22.264799852,893.522,,21.944477741
2025-12-25 00:20:00,21.0854,0.3641,-0.41922,20.8369,-0.20992,-0.22659,490.0,,501.592,,590.998,,508.581,,,,867.587,,22.183553781,893.522,,21.777971153
2025-12-25 00:30:00,20.8259,0.36283,-0.4191,20.5366,-0.20674,-0.22586,490.0,,501.607,,590.983,,508.413,,,,867.604,,22.085245012,893.611,,21.532381853
2025-12-25 00:40:00,20.539,0.36397,-0.4195,20.2388,-0.20951,-0.2275,490.016,,501.715,,591.136,,508.29,,,,867.6,,21.914028113,893.62,,21.280640473
2025-12-25 00:50:00,20.3236,0.36381,-0.41884,19.9593,-0.20815,-0.22856,489.954,,501.899,,591.044,,508.413,,,,867.617,,21.722994739,893.846,,21.038943467
2025-12-25 01:00:00,20.2181,0.36343,-0.4185,19.8449,-0.20876,-0.22772,489.985,,502.989,,591.029,,508.581,,,,867.595,,21.591646565,893.841,,20.936340416
2025-12-25 01:10:00,19.8456,0.36566,-0.4191,19.5837,-0.20906,-0.22727,489.57,,502.052,,591.167,,508.413,,,,867.561,,21.506781223,893.917,,20.675803335
2025-12-25 01:20:00,19.6801,0.3647,-0.41895,19.3859,-0.20908,-0.22834,490.0,,501.96,,591.06,,508.382,,,,867.527,,21.36949004,894.081,,20.424790053
2025-12-25 01:30:00,19.5088,0.36408,-0.42009,19.1693,-0.20782,-0.2269,489.539,,502.267,,590.983,,508.29,,,,867.522,,21.229237674,894.165,,20.255112986
2025-12-25 01:40:00,19.3332,0.36429,-0.41802,18.9636,-0.20703,-0.22657,490.031,,502.329,,591.044,,508.32,,,,868.478,,21.055814794,894.814,,20.04570036
2025-12-25 01:50:00,19.1885,0.36317,-0.42019,18.8,-0.20744,-0.22485,489.677,,502.544,,591.198,,508.29,,,,868.522,,20.887686971,894.837,,19.893514889
2025-12-25 02:00:00,19.1317,0.36401,-0.41946,18.723,-0.20896,-0.22601,490.169,,502.605,,591.075,,508.182,,,,868.517,,20.774340659,894.823,,19.769006736
2025-12-25 02:10:00,19.179,0.3643,-0.41981,18.6788,-0.20741,-0.22876,490.138,,502.605,,591.075,,508.182,,,,868.513,,20.679727994,894.877,,19.805982721
2025-12-25 02:20:00,19.0533,0.3643,-0.41901,18.5623,-0.20597,-0.22825,490.185,,502.713,,590.967,,508.244,,,,868.487,,20.637456553,894.85,,19.68447718
2025-12-25 02:30:00,18.9532,0.36437,-0.4202,18.3699,-0.2084,-0.22913,490.2,,502.667,,590.599,,507.983,,,,868.483,,20.536557473,894.859,,19.581167895
2025-12-25 02:40:00,18.7141,0.36579,-0.41931,18.0763,-0.2074,-0.2292,490.138,,503.204,,590.952,,508.351,,,,868.539,,20.375151569,895.313,,19.396382534
2025-12-25 02:50:00,18.4102,0.36492,-0.4192,17.9097,-0.20626,-0.22778,490.231,,502.636,,591.09,,508.32,,,,868.53,,20.246292628,895.321,,19.235022412
2025-12-25 03:00:00,18.3739,0.36513,-0.41927,17.7932,-0.20662,-0.22741,490.308,,502.743,,591.044,,508.32,,,,868.504,,20.163443352,895.264,,19.081203135
2025-12-25 03:10:00,18.2563,0.36499,-0.41986,17.6683,-0.20729,-0.22864,490.277,,502.759,,591.06,,508.336,,,,868.547,,20.069228053,895.611,,18.915752792
2025-12-25 03:20:00,18.1828,0.36525,-0.42084,17.6221,-0.20469,-0.22997,489.877,,503.035,,591.644,,508.274,,,,868.556,,19.973629961,895.589,,18.803944635
2025-12-25 03:30:00,17.9995,0.36503,-0.4195,17.5092,-0.20744,-0.22893,490.308,,503.004,,591.644,,507.952,,,,868.539,,19.888625337,895.776,,18.646076079
2025-12-25 03:40:00,17.8239,0.36524,-0.41951,17.2937,-0.20871,-0.22715,490.323,,502.789,,591.029,,508.198,,,,868.53,,19.756540918,895.763,,18.487232735
2025-12-25 03:50:00,17.2774,0.36693,-0.41972,16.8399,-0.20662,-0.22899,490.261,,502.974,,591.06,,508.305,,,,868.534,,19.575254483,895.94,,18.096475423
